Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Chris Chiozza,Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,1200,1052,1,1,32,37,32,32,1,4,0,0,1,2,0,0,0,2,3,1,1,0,2,0,1,0,1,0,0,1,1,2,0,0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,1052,1052,1,1,37,37,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Darryl Stewart,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,1052,1032,1,1,37,37,32,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Darryl Stewart,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,1032,907,2,1,37,41,33,35,2,3,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,2,0,0
Deaundrae Ballard,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Darryl Stewart,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,907,808,2,1,41,42,35,38,0,1,0,0,0,1,1,2,2,1,2,1,1,0,0,0,1,1,2,0,0,1,0,2,1,0
Chris Chiozza,Deaundrae Ballard,Gorjok Gak,Jalen Hudson,Kevarrius Hayes,Darryl Stewart,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,808,779,2,1,42,43,38,38,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Chris Chiozza,Deaundrae Ballard,Gorjok Gak,Jalen Hudson,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,779,779,2,1,43,44,38,38,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase Johnson,Chris Chiozza,Deaundrae Ballard,Jalen Hudson,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,779,779,1,1,44,44,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase Johnson,Chris Chiozza,Deaundrae Ballard,Jalen Hudson,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,John Ogwuche,Jordan Reed,779,779,1,1,44,44,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase Johnson,Chris Chiozza,Deaundrae Ballard,Jalen Hudson,Keith Stone,Elijah Jordan,Iba Camara,Jacoby Armstrong,John Ogwuche,Jordan Reed,779,722,0,1,44,44,38,40,0,1,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0
